"68","HTT","HTT-18923047","ACOXL","18923047","chip-chip","STHdh","human"
"69","HTT","HTT-18923047","ACVRINP1","18923047","chip-chip","STHdh","human"
"70","HTT","HTT-18923047","ADAM24","18923047","chip-chip","STHdh","human"
"71","HTT","HTT-18923047","ADAM32","18923047","chip-chip","STHdh","human"
"72","HTT","HTT-18923047","ADM","18923047","chip-chip","STHdh","human"
"73","HTT","HTT-18923047","ADM2","18923047","chip-chip","STHdh","human"
"74","HTT","HTT-18923047","ADMRRDH1","18923047","chip-chip","STHdh","human"
"75","HTT","HTT-18923047","AGBL1","18923047","chip-chip","STHdh","human"
"76","HTT","HTT-18923047","AGTPBP1","18923047","chip-chip","STHdh","human"
"77","HTT","HTT-18923047","AHI1","18923047","chip-chip","STHdh","human"
"78","HTT","HTT-18923047","NOLA2","18923047","chip-chip","STHdh","human"
"79","HTT","HTT-18923047","NOTCH1","18923047","chip-chip","STHdh","human"
"80","HTT","HTT-18923047","NPR1-ILF2","18923047","chip-chip","STHdh","human"
"81","HTT","HTT-18923047","NR1D1","18923047","chip-chip","STHdh","human"
"82","HTT","HTT-18923047","NR1I2POPDC2","18923047","chip-chip","STHdh","human"
"83","HTT","HTT-18923047","NRBP","18923047","chip-chip","STHdh","human"
"84","HTT","HTT-18923047","NRIP3","18923047","chip-chip","STHdh","human"
"85","HTT","HTT-18923047","NSF","18923047","chip-chip","STHdh","human"
"86","HTT","HTT-18923047","NUDT1","18923047","chip-chip","STHdh","human"
"87","HTT","HTT-18923047","NUDT7","18923047","chip-chip","STHdh","human"
"88","HTT","HTT-18923047","NXF2","18923047","chip-chip","STHdh","human"
"89","HTT","HTT-18923047","OLFR1036","18923047","chip-chip","STHdh","human"
"90","HTT","HTT-18923047","ZFYVE20","18923047","chip-chip","STHdh","human"
"91","HTT","HTT-18923047","ZPBPLOC432534","18923047","chip-chip","STHdh","human"
"92","IRF1","IRF1-19129219","AARSD1","19129219","chip-chip","H3396 breast cancer cells","human"
"93","IRF1","IRF1-19129219","AASS","19129219","chip-chip","H3396 breast cancer cells","human"
"94","IRF1","IRF1-19129219","ABHD7","19129219","chip-chip","H3396 breast cancer cells","human"
"95","IRF1","IRF1-19129219","ACBD6","19129219","chip-chip","H3396 breast cancer cells","human"
"96","IRF1","IRF1-19129219","ACP2","19129219","chip-chip","H3396 breast cancer cells","human"
"97","IRF1","IRF1-19129219","ADFP","19129219","chip-chip","H3396 breast cancer cells","human"
"98","IRF1","IRF1-19129219","AK023939","19129219","chip-chip","H3396 breast cancer cells","human"
"99","IRF1","IRF1-19129219","AK096234","19129219","chip-chip","H3396 breast cancer cells","human"
"100","IRF1","IRF1-19129219","AK096849","19129219","chip-chip","H3396 breast cancer cells","human"
"101","IRF1","IRF1-19129219","AKAP12","19129219","chip-chip","H3396 breast cancer cells","human"
"102","IRF1","IRF1-19129219","AL137707","19129219","chip-chip","H3396 breast cancer cells","human"
"103","IRF1","IRF1-19129219","ALDH4A1","19129219","chip-chip","H3396 breast cancer cells","human"
"104","IRF1","IRF1-19129219","ALK","19129219","chip-chip","H3396 breast cancer cells","human"
"105","IRF1","IRF1-19129219","WDR18","19129219","chip-chip","H3396 breast cancer cells","human"
"106","IRF1","IRF1-19129219","WDR5","19129219","chip-chip","H3396 breast cancer cells","human"
"107","IRF1","IRF1-19129219","WRB","19129219","chip-chip","H3396 breast cancer cells","human"
"108","IRF1","IRF1-19129219","YPEL2","19129219","chip-chip","H3396 breast cancer cells","human"
"109","IRF1","IRF1-19129219","ZBTB5","19129219","chip-chip","H3396 breast cancer cells","human"
"110","IRF1","IRF1-19129219","ZFHX1B","19129219","chip-chip","H3396 breast cancer cells","human"
"111","IRF1","IRF1-19129219","ZIC3","19129219","chip-chip","H3396 breast cancer cells","human"
"112","IRF1","IRF1-19129219","ZKSCAN3","19129219","chip-chip","H3396 breast cancer cells","human"
"113","IRF1","IRF1-19129219","ZNF26","19129219","chip-chip","H3396 breast cancer cells","human"
"114","IRF1","IRF1-19129219","ZNF333","19129219","chip-chip","H3396 breast cancer cells","human"
"115","IRF1","IRF1-19129219","ZNF425","19129219","chip-chip","H3396 breast cancer cells","human"
"116","IRF1","IRF1-19129219","ZNF502","19129219","chip-chip","H3396 breast cancer cells","human"
"117","IRF1","IRF1-19129219","ZNF77","19129219","chip-chip","H3396 breast cancer cells","human"
"118","IRF1","IRF1-19129219","hPMS6","19129219","chip-chip","H3396 breast cancer cells","human"
"119","MYC","MYC-18940864","39875","18940864","chip-chip","HL60","human"
"120","MYC","MYC-18940864","ZNF786","18940864","chip-chip","HL60","human"
"121","MYC","MYC-18940864","ZNF790","18940864","chip-chip","HL60","human"
"122","NANOG","NANOG-16153702","13CDNA73","16153702","chip-chip","HESC","human"
"123","NANOG","NANOG-16153702","SEP6","16153702","chip-chip","HESC","human"
"124","NANOG","NANOG-16153702","MAR7","16153702","chip-chip","HESC","human"
"125","NANOG","NANOG-16153702","AASDH","16153702","chip-chip","HESC","human"
"126","NANOG","NANOG-16153702","ZP4","16153702","chip-chip","HESC","human"
"127","NANOG","NANOG-16153702","ZRANB3","16153702","chip-chip","HESC","human"
"128","NANOG","NANOG-16153702","ZSWIM3","16153702","chip-chip","HESC","human"
"129","NOTCH1","NOTCH1-17114293","AAMP","17114293","chip-chip","T-ALL","human"
"130","NOTCH1","NOTCH1-17114293","ABCC5","17114293","chip-chip","T-ALL","human"
"131","NOTCH1","NOTCH1-17114293","ACAD8","17114293","chip-chip","T-ALL","human"
"132","NOTCH1","NOTCH1-17114293","ZNF331","17114293","chip-chip","T-ALL","human"
"133","NOTCH1","NOTCH1-17114293","ZNF337","17114293","chip-chip","T-ALL","human"
"134","NOTCH1","NOTCH1-17114293","ZNF361","17114293","chip-chip","T-ALL","human"
"135","NOTCH1","NOTCH1-17114293","ZNF436","17114293","chip-chip","T-ALL","human"
"136","NOTCH1","NOTCH1-17114293","ZNF547","17114293","chip-chip","T-ALL","human"
"137","NOTCH1","NOTCH1-17114293","ZNF548","17114293","chip-chip","T-ALL","human"
"138","POU5F1","POU5F1-16153702","AASDH","16153702","chip-chip","HESC","human"
"139","POU5F1","POU5F1-16153702","ABTB2","16153702","chip-chip","HESC","human"
"140","POU5F1","POU5F1-16153702","ACCN4","16153702","chip-chip","HESC","human"
"141","POU5F1","POU5F1-16153702","ACD","16153702","chip-chip","HESC","human"
"142","POU5F1","POU5F1-16153702","ZNFN1A3","16153702","chip-chip","HESC","human"
"143","POU5F1","POU5F1-16153702","ZPBP2","16153702","chip-chip","HESC","human"
"144","SCL","SCL-19346495","1600014C10RIK","19346495","chip-seq","HPC-7","human"
"145","SCL","SCL-19346495","1700120B06RIK","19346495","chip-seq","HPC-7","human"
